,G_loss,G_GAN_loss,G_L1_loss,D_loss_real,D_loss_fake,D_loss
0,12.274399038950602,1.5143777018040419,10.760021338860193,0.5160178302243973,0.4773392567348977,0.49667854434500136
1,12.492821252346038,1.4262208385268846,11.06660040974617,0.5481854123591134,0.46261685227354366,0.5054011327400804
2,12.482289032141368,1.3947582868486643,11.087530751625696,0.558643816911499,0.4713152219510327,0.5149795195149879
3,12.409939554929734,1.3736577175557614,11.036281844774882,0.5570986327710853,0.4710336472094059,0.5140661403288443
4,12.384745604197184,1.3574070473263662,11.027338569164277,0.559552615431894,0.477384179495275,0.5184683978495499
5,12.187730365991593,1.350329319735368,10.837401041984558,0.5616021005543492,0.4701933141363164,0.5158977076287071
6,12.167553104162216,1.349674386382103,10.817878714402516,0.5622235636216647,0.47423872781917453,0.5182311449634532
7,12.112191405296326,1.372906522328655,10.739284890492756,0.5592830130012589,0.4736690977588296,0.5164760552843412
8,12.006538790861766,1.3711011930306753,10.635437591870625,0.5500870781542229,0.47477189916496476,0.5124294888662795
9,11.975121881564458,1.362802621970574,10.612319254875183,0.5575991623564429,0.4734037849555413,0.5155014743780096
10,11.886159633000691,1.366490563377738,10.519669068654379,0.5502077119295912,0.4745526010853549,0.5123801566598316
11,11.827603074709574,1.3931403997292122,10.434462685982385,0.5416444605899111,0.4664884560927749,0.5040664580278098
12,11.752948049704234,1.3833363024890424,10.369611745278041,0.5504688770449139,0.4701137382350862,0.5102913075685501
13,11.690312005678813,1.3764070052405197,10.313904994328817,0.544827971973391,0.47222560830103855,0.5085267898347229
14,11.667592754761378,1.3767617683609326,10.290830973784129,0.5427561610549553,0.4760011355330547,0.509378648524483
15,11.574766926765442,1.3731578597178062,10.2016090631485,0.545756612624682,0.47745932632436355,0.511607969471564
16,11.48394111553828,1.3886371008803446,10.09530401110649,0.541143447937114,0.46721462719142437,0.5041790379335483
17,11.465854410727818,1.3963765151053666,10.069477883179983,0.541944885522292,0.47286191893120605,0.5074034019559622
18,11.368328456083933,1.4060404150187968,9.962288029591242,0.5406245869566434,0.46758684126039346,0.5041057145657639
19,11.290695008436838,1.4038211482018232,9.886873857975006,0.5417558714615249,0.4694548773827652,0.5056053747733434
20,11.228394587039947,1.3943040137986342,9.834090571800868,0.5421424336311611,0.4841625024160991,0.5131524675525725
21,11.154272026618322,1.4231111897031465,9.731160852511724,0.5346392576897998,0.47004383769196767,0.502341547422111
22,11.094634759823482,1.413891057620446,9.68074369986852,0.5386158025468467,0.47379739526038367,0.5062065983998278
23,10.973507461150488,1.4020057909439008,9.571501662333807,0.5397270260814063,0.472296887387832,0.506011956948787
24,10.93067372282346,1.419925935342908,9.51074777841568,0.5397265964326895,0.4788457248173654,0.5092861600716909
25,10.780687766472498,1.432790632819136,9.347897145748139,0.5320334366172028,0.4729179002841314,0.5024756686016917
26,10.66334845662117,1.4156728591521581,9.247675598462422,0.5313100897011767,0.483772635863473,0.507541362773627
27,10.565567719141642,1.4157711009432872,9.149796628157297,0.5316277650649863,0.49257322707368684,0.5121004959226897
